Prompt_ID;Method;Focus Topic;Persona;Journey Phase;Absolute Wordcount;Absolute Wordcount (Cohen's d);BLEU Score;BLEU Score (Cohen's d);Chat Cite;Chat Cite (Cohen's d);GEval Overall;GEval Overall (Cohen's d);Length Ratio;Meta Cohen's d;Perplexity;Perplexity (Cohen's d);Position Adjusted Sentence Count;Position Adjusted Sentence Count (Cohen's d);Position Adjusted Wordcount;Position Adjusted Wordcount (Cohen's d);ROUGE-L Recall;ROUGE-L Recall (Cohen's d);RVS Sentiment;RVS Sentiment (Cohen's d);Sentence Cite;Sentence Cite (Cohen's d);Methode_Authoritative;Methode_AutoGEO;Methode_Average Baseline;Methode_Baseline;Methode_Baseline V2;Methode_Citing Credible Sources;Methode_Fluent Optimization;Methode_Inverted Pyramid;Methode_LLMs.txt;Methode_More Quotes;Methode_Simple Language;Methode_Statistics Optimization;Methode_Technical Terms
70;Technical Terms;High-Performance Computing (HPC);End User;Action;0.7372;2.9274647247199623;0.0343;4.329693085780729;1.0;0.7815655012654803;4.003614285714286;2.145696706081188;0.3918;2.5095483732613415;-6.089;0.34713934599286755;3.9856;2.3160746175903393;0.7992;3.0346679020469858;0.1743;2.849674107886542;28.5027;2.461397222197461;6.0;1.739701491783388;0;0;0;0;0;0;0;0;0;0;0;0;1
71;Authoritative;Direct Liquid Cooling;End User;Interest;0.6168;2.259074080811727;0.0936;12.529930494933152;1.0;0.7815655012654803;3.8871857142857142;1.7473442578489187;0.523;3.350862436000403;-8.8631;0.18507971065697712;3.715;2.0963093704941964;0.634;2.1805001444469245;0.2149;3.935648058616117;32.4223;2.887688523803724;6.0;1.739701491783388;1;0;0;0;0;0;0;0;0;0;0;0;0
71;AutoGEO;Direct Liquid Cooling;End User;Interest;0.6687;2.5471926391077186;0.2056;28.01773133515358;1.0;0.7815655012654803;4.039885714285714;2.2697969350458163;0.7279;5.4453388544003785;-7.0969;0.2882590221202444;3.9063;2.251671867794611;0.6469;2.247199684840634;0.3333;7.102626279462954;20.4549;1.586127516853323;7.0;2.204137930079287;0;1;0;0;0;0;0;0;0;0;0;0;0
71;Average Baseline;Direct Liquid Cooling;End User;Interest;0.41964999999999997;1.164612158498532;0.01845;2.1378926990173914;1.0;0.7815655012654803;3.858142857142857;1.647976094995397;0.3916;1.6246880676163253;-10.7425;0.07528738930941478;3.20265;1.6802091326903943;0.4471437004489123;1.2143583382665493;0.1225;1.4641211362660502;33.675399999999996;3.023974274911696;5.5;1.5074832726354386;0;0;1;0;0;0;0;0;0;0;0;0;0
71;Baseline;Direct Liquid Cooling;End User;Interest;0.3893;0.9961266431944213;0.0179;2.061836534177023;1.0;0.7815655012654803;3.8766;1.7111259555004383;0.4499;1.5651501296983712;-10.7425;0.07528738930941478;3.3156;1.7719404137676644;0.4156;1.0512614140604026;0.1257;1.5497151422348838;32.4207;2.887514509597537;5.0;1.2752650534874892;0;0;0;1;0;0;0;0;0;0;0;0;0
71;Baseline V2;Direct Liquid Cooling;End User;Interest;0.45;1.3330976738026432;0.019;2.2139488638577594;1.0;0.7815655012654803;3.8396857142857144;1.5848262344903556;0.3333;1.6842260055342801;-10.7425;0.07528738930941478;3.0897;1.5884778516131242;0.4786874008978246;1.3774552624726963;0.1193;1.3785271302972169;34.9301;3.160434040225856;6.0;1.739701491783388;0;0;0;0;1;0;0;0;0;0;0;0;0
71;Citing Credible Sources;Direct Liquid Cooling;End User;Interest;0.8889;3.7696147303751064;0.0436;5.615733691263318;1.0;0.7815655012654803;4.141;2.6157525949952642;0.436;3.7145722806518555;-11.1113;0.053742530251746905;7.0886;4.836146907831772;0.9322;3.722345334013137;0.1432;2.0178073623769417;56.8633;5.545864282186894;12.0;4.526320121558782;0;0;0;0;0;1;0;0;0;0;0;0;0
71;Fluent Optimization;Direct Liquid Cooling;End User;Interest;0.7236;2.851965449328335;0.0783;10.414186273010182;1.0;0.7815655012654803;3.788585714285714;1.409991055677247;0.4638;2.953388609634727;-10.2346;0.10495830556589389;3.0864;1.5857977876241465;0.6971;2.506759136605302;0.208;3.751085983245819;24.296;2.003881246468543;5.0;1.2752650534874892;0;0;0;0;0;0;1;0;0;0;0;0;0
71;Inverted Pyramid;Direct Liquid Cooling;End User;Interest;0.4195;1.163779445902301;0.1227;16.553993034668995;1.0;0.7815655012654803;3.7796857142857143;1.3795403102479593;0.7417;3.13715434566722;-8.3847;0.2130272718641037;2.0511;0.744988621627706;0.4452;1.2043084214754256;0.2611;5.17141151979115;9.7693;0.4239736408343716;4.0;0.8108286151915901;0;0;0;0;0;0;0;1;0;0;0;0;0
71;LLMs.txt;Direct Liquid Cooling;End User;Interest;0.5833;2.0731016009867616;0.1994;27.16037093149852;1.0;0.7815655012654803;3.9183285714285714;1.8538974280509242;0.9687;5.437552485401657;-11.5052;0.03073135893174859;2.858;1.400304873962805;0.6136;2.075021801498733;0.3634;7.907744898107294;37.8852;3.4818274031651013;7.0;2.204137930079287;0;0;0;0;0;0;0;0;1;0;0;0;0
71;More Quotes;Direct Liquid Cooling;End User;Interest;0.6698;2.5532991981467474;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.8592714285714287;1.651837425475195;0.3253;1.134876738623033;-10.1808;0.10810123782539104;2.8361;1.3825189947632281;0.6472;2.248750836942813;0.1156;1.279559060895753;0.8557;-0.5454595018326314;5.0;1.2752650534874892;0;0;0;0;0;0;0;0;0;1;0;0;0
71;Simple Language;Direct Liquid Cooling;End User;Interest;0.5844;2.07920816002579;0.1164;15.682804237406597;1.0;0.7815655012654803;3.683742857142857;1.0512783418641662;0.5761;3.090271636458575;-9.1929;0.16581318539336848;2.0734;0.7630993570683711;0.568;1.8392466819674809;0.233;4.419789154877331;9.4075;0.3846246784603678;4.0;0.8108286151915901;0;0;0;0;0;0;0;0;0;0;1;0;0
71;Statistics Optimization;Direct Liquid Cooling;End User;Interest;0.5913;2.117512939452425;0.0459;5.933786744232131;1.0;0.7815655012654803;3.9795714285714285;2.0634357035811983;0.4505;2.7190459026030585;-8.5614;0.20270466721255836;4.5428;2.7685993614261517;0.6236;2.126726871571376;0.1669;2.6517379690836145;36.7602;3.3594736644399643;8.0;2.668574368375186;0;0;0;0;0;0;0;0;0;0;0;1;0
71;Technical Terms;Direct Liquid Cooling;End User;Interest;0.892;3.786824124030551;0.2744;37.53166613700326;1.0;0.7815655012654803;4.183085714285714;2.759746007571002;0.5601;7.352490271452355;-7.205;0.28194394819363405;5.6638;3.679008977075732;0.9268;3.6944245961739095;0.4189;9.39226593912925;14.601;0.9494639158550323;10.0;3.597447244966984;0;0;0;0;0;0;0;0;0;0;0;0;1
72;Authoritative;Virtualization Solutions;External Consultant;Awareness;0.1435;-0.36841173116308923;0.0246;2.988338905868781;1.0;0.7815655012654803;3.421557142857143;0.15422773052590572;0.3868;0.5057364340055694;-6.3607;0.3312669538942549;1.0038;-0.10556623160137948;0.1043;-0.5583174173009725;0.1241;1.506918139250467;8.362;0.2709172706051407;2.0;-0.11804426140020774;1;0;0;0;0;0;0;0;0;0;0;0;0
72;AutoGEO;Virtualization Solutions;External Consultant;Awareness;0.3376;0.7091183683600712;0.0299;3.721243767057783;1.0;0.7815655012654803;3.6447428571428575;0.9178424911066098;0.9943;1.1164786161157105;-7.0799;0.28925214197919324;1.3968;0.21360502526774172;0.261;0.25190103073734255;0.1497;2.191670187001135;10.0135;0.4505325590536414;4.0;0.8108286151915901;0;1;0;0;0;0;0;0;0;0;0;0;0
72;Average Baseline;Virtualization Solutions;External Consultant;Awareness;0.26540140186915884;0.30831382106817046;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.473807142857143;0.3329975562203253;0.07400000000000001;0.18806044551095097;-4.7721;0.4240710837722678;1.5143499999999999;0.3090721531175258;0.2099248473188124;-0.012183404097831807;0.036199999999999996;-0.8442422122059275;11.8646;0.6518561197239529;3.5;0.5786103960436406;0;0;1;0;0;0;0;0;0;0;0;0;0
72;Baseline;Virtualization Solutions;External Consultant;Awareness;0.2037;-0.034216409208971454;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.532371428571429;0.533371281561208;0.0728;-0.127522605222334;-4.7721;0.4240710837722678;0.8556;-0.22592546892454426;0.1449;-0.34839483280604217;0.0353;-0.8683155263846619;1.6939;-0.4542978095664895;2.0;-0.11804426140020774;0;0;0;1;0;0;0;0;0;0;0;0;0
72;Baseline V2;Virtualization Solutions;External Consultant;Awareness;0.3271028037383177;0.6508440513453123;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.4152428571428572;0.13262383087944402;0.0752;0.5036434962442362;-4.7721;0.4240710837722678;2.1731;0.8440697751595959;0.2749496946376248;0.3240280246103787;0.0371;-0.820168898027193;22.0353;1.7580100490143953;5.0;1.2752650534874892;0;0;0;0;1;0;0;0;0;0;0;0;0
72;Citing Credible Sources;Virtualization Solutions;External Consultant;Awareness;0.407;1.0943867295497018;0.0134;1.4395588218467381;1.0;0.7815655012654803;3.564857142857143;0.6445189462581615;0.3228;0.9533575558065519;-6.5926;0.3177196306418873;1.7392;0.4916819676392102;0.361;0.7689517314637719;0.1009;0.8863615959764244;25.4262;2.1268005313637874;3.0;0.3463921768956912;0;0;0;0;0;1;0;0;0;0;0;0;0
72;Fluent Optimization;Virtualization Solutions;External Consultant;Awareness;0.4309;1.2270656032158715;0.0544;7.109200200856002;1.0;0.7815655012654803;3.7321285714285715;1.2168267764853555;0.5041;2.0648403457898814;-6.1433;0.34396720432575434;2.6803;1.255987488859388;0.4386;1.170183075227481;0.184;3.1091309384795682;14.8257;0.9739020359363995;6.0;1.739701491783388;0;0;0;0;0;0;1;0;0;0;0;0;0
72;Inverted Pyramid;Virtualization Solutions;External Consultant;Awareness;0.3849;0.9717004070383066;0.1047;14.064882185347855;1.0;0.7815655012654803;3.9072285714285715;1.8159195320660813;0.8431;3.425780379387859;-5.8554;0.3607859812311301;4.1438;2.444555260940708;0.3696;0.8134180917262448;0.2681;5.358648407847973;27.7285;2.3771960981787936;7.0;2.204137930079287;0;0;0;0;0;0;0;1;0;0;0;0;0
72;LLMs.txt;Virtualization Solutions;External Consultant;Awareness;0.2605;0.2811040938972394;0.0405;5.1870534894357885;1.0;0.7815655012654803;3.579942857142857;0.6961336929248206;0.8584;1.9882288085688309;-6.573;0.31886463942044013;1.8685;0.5966917475709592;0.2202;0.04094434484095927;0.2185;4.031941315331054;43.3345;4.07448716177389;7.0;2.204137930079287;0;0;0;0;0;0;0;0;1;0;0;0;0
72;More Quotes;Virtualization Solutions;External Consultant;Awareness;0.0;-1.165040114890928;0.0;-0.4134459215367772;0.0;-1.6865360816781418;2.7199714285714287;-2.246200132680835;0.0924;-1.071039416716637;-3.8947;0.4753277522570774;0.0;-0.9207929686121272;0.0;-1.0976012981586385;0.0519;-0.42429662042133814;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;0;0;0;0;0;1;0;0;0
72;Simple Language;Virtualization Solutions;External Consultant;Awareness;0.115;-0.5266271244470153;0.0738;9.791908560679898;1.0;0.7815655012654803;3.1669142857142853;-0.7170155074790268;0.9529;1.202522564014515;-7.4423;0.26808116333901205;0.4724;-0.5371377478870055;0.1019;-0.5707266341184069;0.1939;3.3739373944456466;4.1174;-0.1907206666328284;1.0;-0.5824806996961067;0;0;0;0;0;0;0;0;0;0;1;0;0
72;Statistics Optimization;Virtualization Solutions;External Consultant;Awareness;0.2109;0.005753795410125752;0.0005;-0.3443039535000788;1.0;0.7815655012654803;3.1131428571428574;-0.9009907976810194;0.1482;-0.125164366829564;-3.866;0.47700437225424414;0.7067;-0.3468532046696134;0.1701;-0.21809805622298195;0.0533;-0.38684924280997357;9.5612;0.401340918142193;2.0;-0.11804426140020774;0;0;0;0;0;0;0;0;0;0;0;1;0
72;Technical Terms;Virtualization Solutions;External Consultant;Awareness;0.2804;0.3915772983305772;0.0248;3.01599569308346;1.0;0.7815655012654803;3.578242857142857;0.6903172584046193;0.2726;0.8257145065551513;-5.6399;0.3733752359136882;1.0417;-0.07478610275827591;0.2678;0.2870604783867396;0.1429;2.0097829243173635;1.4492;-0.4809111072251926;4.0;0.8108286151915901;0;0;0;0;0;0;0;0;0;0;0;0;1
73;Authoritative;Exascale;End User;Re-evaluation;0.2677;0.32107429851633645;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.4252;0.1666915187834787;0.3457;0.29869984541872674;-6.4938;0.32349140958683736;1.9828;0.6895194184619019;0.3049;0.478886288356245;0.0862;0.4931641310570955;4.2569;-0.17554880303091144;3.0;0.3463921768956912;1;0;0;0;0;0;0;0;0;0;0;0;0
73;AutoGEO;Exascale;End User;Re-evaluation;0.263;0.29498263716775924;0.0246;2.988338905868781;1.0;0.7815655012654803;3.5039571428571428;0.43615373315212896;0.4752;0.8270604697073219;-6.6941;0.31179012089581004;1.6872;0.44945065629774883;0.2891;0.3971922776414693;0.1013;0.8970608467225285;13.7086;0.8524074923543103;3.0;0.3463921768956912;0;1;0;0;0;0;0;0;0;0;0;0;0
73;Average Baseline;Exascale;End User;Re-evaluation;0.3930476190476191;1.0169312404399438;0.0007;-0.31664716628539946;1.0;0.7815655012654803;3.5657571428571426;0.6475982351217964;0.20505;0.8361376773085553;-4.2635;0.4537828931994096;3.3519500000000004;1.8014617246765519;0.4313621280226081;1.1327596074506945;0.05555;-0.32666595736313747;19.782249999999998;1.512970856983578;5.0;1.2752650534874892;0;0;1;0;0;0;0;0;0;0;0;0;0
73;Baseline;Exascale;End User;Re-evaluation;0.448;1.3219948391862273;0.0004;-0.3581323471074185;1.0;0.7815655012654803;3.660642857142857;0.9722432610308426;0.1784;0.7663974402648827;-4.2635;0.4537828931994096;2.6941;1.2671950291769298;0.4851;1.4106116510652709;0.0509;-0.45104474728659866;16.3742;1.1423151598616206;4.0;0.8108286151915901;0;0;0;1;0;0;0;0;0;0;0;0;0
73;Baseline V2;Exascale;End User;Re-evaluation;0.3380952380952381;0.71186764169366;0.001;-0.2751619854633805;1.0;0.7815655012654803;3.4708714285714284;0.3229532092127502;0.2317;0.9058779143522275;-4.2635;0.4537828931994096;4.0098;2.3357284201761734;0.3776242560452162;0.8549075638361182;0.0602;-0.2022871674396765;23.1903;1.8836265541055357;6.0;1.739701491783388;0;0;0;0;1;0;0;0;0;0;0;0;0
73;Citing Credible Sources;Exascale;End User;Re-evaluation;0.2;-0.05475665324934071;0.0113;1.149162556092605;0.0;-1.6865360816781418;3.5084714285714287;0.4515990550713194;0.5455;-0.2307075920786636;-7.1114;0.28741194929937625;0.0;-0.9207929686121272;0.2;-0.06349989670577946;0.0952;0.7338972728444398;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;0;1;0;0;0;0;0;0;0
73;Fluent Optimization;Exascale;End User;Re-evaluation;0.1036;-0.5899132817605858;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.2855;-0.3112825414942332;0.7127;0.10075463946303007;-7.0578;0.2905431977958268;1.3978;0.21441716587046203;0.1182;-0.48644736989999887;0.1439;2.036531051182624;3.9715;-0.20658858705949282;2.0;-0.11804426140020774;0;0;0;0;0;0;1;0;0;0;0;0;0
73;Inverted Pyramid;Exascale;End User;Re-evaluation;0.0822;-0.7087136121562356;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.0482142857142853;-1.1231394942719004;0.6873;-0.22546435216008198;-6.577;0.318630964159511;0.5674;-0.4599843906285665;0.0794;-0.6870630417818535;0.1182;1.3491041907454302;4.1698;-0.18502170138020865;1.0;-0.5824806996961067;0;0;0;0;0;0;0;1;0;0;0;0;0
73;LLMs.txt;Exascale;End User;Re-evaluation;0.8;3.276093731675421;0.009;0.8311095031237927;1.0;0.7815655012654803;3.720814285714286;1.178115716485361;0.4103;1.7125516778977699;-8.2071;0.22340245344935808;2.9767;1.4967059635057178;0.8315;3.2016752783816225;0.1045;0.9826548526913619;27.8442;2.389779500463681;5.0;1.2752650534874892;0;0;0;0;0;0;0;0;1;0;0;0;0
73;More Quotes;Exascale;End User;Re-evaluation;0.2;-0.05475665324934071;0.0212;2.5181735232192324;0.0;-1.6865360816781418;3.389185714285714;0.04347108663703077;0.5048;-0.12215960598849758;-7.1065;0.2876982014940144;0.0;-0.9207929686121272;0.2;-0.06349989670577946;0.0958;0.7499461489635958;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;0;0;0;0;0;1;0;0;0
73;Simple Language;Exascale;End User;Re-evaluation;0.303;0.5170393294960766;0.0137;1.4810440026687572;1.0;0.7815655012654803;3.6315285714285714;0.8726307101722713;0.5917;0.6036415802016087;-7.7817;0.2482538174491735;1.7306;0.4846975584558145;0.3565;0.7456844499310825;0.1181;1.346429378058904;-4.6358;-1.1427088851295988;3.0;0.3463921768956912;0;0;0;0;0;0;0;0;0;0;1;0;0
73;Statistics Optimization;Exascale;End User;Re-evaluation;0.1938;-0.08917544056022997;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.3148714285714287;-0.21079019381747846;0.235;0.04903748178334898;-5.3206;0.3920283636173578;1.5196;0.3133358912818081;0.2791;0.3454872075688263;0.0521;-0.4189469950482861;8.1821;0.2513515482970055;2.0;-0.11804426140020774;0;0;0;0;0;0;0;0;0;0;0;1;0
73;Technical Terms;Exascale;End User;Re-evaluation;0.2;-0.05475665324934071;0.0059;0.40242930129626314;0.0;-1.6865360816781418;3.1590857142857147;-0.7438004328325557;0.2931;-0.4985103657278053;-7.2823;0.2774281737761782;0.0;-0.9207929686121272;0.2;-0.06349989670577946;0.0777;0.26580505270238175;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;0;0;0;0;0;0;0;0;1
74;Authoritative;Hybrid Workplace;External Consultant;Re-evaluation;0.1345;-0.4183744869369605;0.0237;2.863883363402724;1.0;0.7815655012654803;3.4505714285714286;0.253498138177407;0.6704;0.3824081285291403;-13.0441;-0.059169355829219616;0.4493;-0.5558981958098469;0.1018;-0.5712436848191332;0.1284;1.6219350847710865;6.3196;0.04878813640761256;1.0;-0.5824806996961067;1;0;0;0;0;0;0;0;0;0;0;0;0
74;AutoGEO;Hybrid Workplace;External Consultant;Re-evaluation;0.1642;-0.2534973928831848;0.0195;2.283090831894458;1.0;0.7815655012654803;3.371;-0.018750099448818388;0.7696;0.5839021389203614;-10.9463;0.0633816347650744;1.1832;0.040131792526662095;0.1574;-0.2837634952152384;0.1395;1.9188392929754783;14.1972;0.9055470805686232;2.0;-0.11804426140020774;0;1;0;0;0;0;0;0;0;0;0;0;0
74;Average Baseline;Hybrid Workplace;External Consultant;Re-evaluation;0.0404;-0.9407628556393274;0.0;-0.4134459215367772;0.5;-0.4524852902063307;3.1139;-0.898400284827485;0.2213;-0.6280581113582977;-12.249;-0.01272055583802734;0.34815;-0.6380462177750165;0.03875;-0.8972441516271471;0.05095;-0.4497073409433356;2.3775;-0.37995023997315314;1.0;-0.5824806996961067;0;0;1;0;0;0;0;0;0;0;0;0;0
74;Baseline;Hybrid Workplace;External Consultant;Re-evaluation;0.0808;-0.7164855963877267;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.144614285714286;-0.7933134426557824;0.3094;-0.2782786160017599;-12.249;-0.01272055583802734;0.6963;-0.3552994669379056;0.0775;-0.6968870050956556;0.0651;-0.07122134579990001;4.755;-0.12137600546736427;2.0;-0.11804426140020774;0;0;0;1;0;0;0;0;0;0;0;0;0
74;Baseline V2;Hybrid Workplace;External Consultant;Re-evaluation;0.0;-1.165040114890928;0.0;-0.4134459215367772;0.0;-1.6865360816781418;3.0831857142857144;-1.0034871269991876;0.1332;-0.9778376067148353;-12.249;-0.01272055583802734;0.0;-0.9207929686121272;0.0;-1.0976012981586385;0.0368;-0.8281933360867711;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;1;0;0;0;0;0;0;0;0
74;Citing Credible Sources;Hybrid Workplace;External Consultant;Re-evaluation;0.1;-0.6098983840701343;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.1665285714285716;-0.7183352027062975;0.7398;-0.21361341419470822;-12.1144;-0.004857383307761315;0.3889;-0.6049514882141597;0.0675;-0.7485920751682986;0.1142;1.2421116832843884;3.4023;-0.26849414091046864;1.0;-0.5824806996961067;0;0;0;0;0;1;0;0;0;0;0;0;0
74;Fluent Optimization;Hybrid Workplace;External Consultant;Re-evaluation;0.1018;-0.59990583291536;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.224457142857143;-0.5201365306103647;0.9972;-0.08000226014255614;-14.0928;-0.1204331673633202;0.5647;-0.4621771702559116;0.093;-0.6167441464830591;0.1263;1.5657640183540398;7.0437;0.12754044059505387;1.0;-0.5824806996961067;0;0;0;0;0;0;1;0;0;0;0;0;0
74;Inverted Pyramid;Hybrid Workplace;External Consultant;Re-evaluation;0.2394;0.16396918869405191;0.0175;2.006522959747665;1.0;0.7815655012654803;3.1242857142857146;-0.862866268893146;0.5318;0.1535926631296245;-13.8469;-0.1060679806977005;0.4594;-0.5476955757223708;0.1993;-0.0671192516108645;0.0954;0.7392468982174917;3.5833;-0.24880878383557997;1.0;-0.5824806996961067;0;0;0;0;0;0;0;1;0;0;0;0;0
74;LLMs.txt;Hybrid Workplace;External Consultant;Re-evaluation;0.2385;0.1589729131166647;0.0538;7.026229839211964;1.0;0.7815655012654803;3.2183285714285716;-0.5411050214436953;0.8128;1.2514937411444205;-11.3249;0.04126427131813019;1.0044;-0.1050789472397473;0.2013;-0.056778237596335907;0.1544;2.317386383267859;22.4241;1.8002955011178026;2.0;-0.11804426140020774;0;0;0;0;0;0;0;0;1;0;0;0;0
74;More Quotes;Hybrid Workplace;External Consultant;Re-evaluation;0.1942;-0.08695487363694673;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.0686999999999998;-1.0530490144234246;0.4694;-0.2653407145926775;-12.6931;-0.038664351682686435;0.4066;-0.5905765995460084;0.1364;-0.3923441423677887;0.0758;0.21498361165838692;3.4274;-0.26576429305091226;1.0;-0.5824806996961067;0;0;0;0;0;0;0;0;0;1;0;0;0
74;Simple Language;Hybrid Workplace;External Consultant;Re-evaluation;0.0818;-0.7109341790795187;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.100514285714286;-0.9441985969739428;0.605;-0.26200061455666307;-11.5483;0.028213507995237027;0.5738;-0.4547866907711559;0.0809;-0.6793072812709571;0.1054;1.0067281668700963;2.5504;-0.3611458298170855;1.0;-0.5824806996961067;0;0;0;0;0;0;0;0;0;0;1;0;0
74;Statistics Optimization;Hybrid Workplace;External Consultant;Re-evaluation;0.1943;-0.086399731906126;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.2849285714285714;-0.31323764553463657;0.6845;0.11073512301764096;-11.1345;0.05238721373835786;0.8441;-0.23526508585582903;0.1273;-0.4393957561338938;0.134;1.7717245952165457;6.3226;0.049114413044212935;2.0;-0.11804426140020774;0;0;0;0;0;0;0;0;0;0;0;1;0
74;Technical Terms;Hybrid Workplace;External Consultant;Re-evaluation;0.3453;0.7518642816332722;0.0393;5.021112766147713;1.0;0.7815655012654803;3.140485714285714;-0.8074390693477006;0.8289;1.301471972264473;-16.7621;-0.2763705108628669;1.6797;0.4433596017773457;0.3295;0.6060807607349468;0.1963;3.438132898922272;16.281;1.132178832351236;3.0;0.3463921768956912;0;0;0;0;0;0;0;0;0;0;0;0;1
75;Authoritative;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.0;-1.165040114890928;0.0167;1.8958958108889472;0.0;-1.6865360816781418;3.2062999999999997;-0.5822599614941966;0.5571;-0.48215175048005027;-10.8146;0.07107539273116677;0.0;-0.9207929686121272;0.0;-1.0976012981586385;0.1015;0.9024104720955808;0.0;-0.638524474478942;0.0;-1.0469171379920057;1;0;0;0;0;0;0;0;0;0;0;0;0
75;AutoGEO;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.3617;0.8429075254878826;0.0829;11.050292378947807;1.0;0.7815655012654803;3.774657142857143;1.3623353946924064;0.5188;1.9452378527558583;-9.954;0.12135062512007393;2.4257;1.0492164914067716;0.3108;0.5093922796991045;0.1515;2.2398168153586036;-8.874;-1.6036507655428203;5.0;1.2752650534874892;0;1;0;0;0;0;0;0;0;0;0;0;0
75;Average Baseline;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.0837;-0.7003864861939237;0.0016;-0.1921916238193425;0.5;-0.4524852902063307;3.294378571428571;-0.28090511246646005;0.28775;-0.4840047003100372;-19.4101;-0.43106353359796584;0.4799;-0.5310466933666024;0.0657;-0.7578989877813744;0.0659;-0.04982284430769178;-1.56585;-0.8088245649525023;1.0;-0.5824806996961067;0;0;1;0;0;0;0;0;0;0;0;0;0
75;Baseline;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.1674;-0.23573285749691952;0.0032;0.0290626738980922;1.0;0.7815655012654803;3.3266714285714287;-0.17041729538314046;0.2936;-0.14347906484772588;-19.4101;-0.43106353359796584;0.9598;-0.14130041812107758;0.1314;-0.4181966774041102;0.0663;-0.039123593561587656;-3.1317;-0.9791246554260625;2.0;-0.11804426140020774;0;0;0;1;0;0;0;0;0;0;0;0;0
75;Baseline V2;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.0;-1.165040114890928;0.0;-0.4134459215367772;0.0;-1.6865360816781418;3.262085714285714;-0.39139292954977817;0.2819;-0.8245303357723484;-19.4101;-0.43106353359796584;0.0;-0.9207929686121272;0.0;-1.0976012981586385;0.0655;-0.060522095053795896;0.0;-0.638524474478942;0.0;-1.0469171379920057;0;0;0;0;1;0;0;0;0;0;0;0;0
75;Citing Credible Sources;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.0576;-0.8452784779381508;0.0367;4.661574532356881;1.0;0.7815655012654803;3.3515857142857146;-0.0851747592215354;0.6845;0.394878574432078;-9.8359;0.12824988719900715;0.4346;-0.567836662669837;0.039;-0.895951524875331;0.1389;1.9027904168563217;-1.6254;-0.8153011561890195;1.0;-0.5824806996961067;0;0;0;0;0;1;0;0;0;0;0;0;0
75;Fluent Optimization;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.1037;-0.5893581400297649;0.025;3.0436524802981397;1.0;0.7815655012654803;3.2535714285714286;-0.4205239797517935;0.9929;0.3839318722780881;-9.2334;0.1634472233764608;0.5688;-0.4588473937847579;0.0724;-0.7232565908327034;0.1598;2.4618262683402654;-3.1955;-0.9860634718977637;3.0;0.3463921768956912;0;0;0;0;0;0;1;0;0;0;0;0;0
75;Inverted Pyramid;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.1167;-0.5171897150230619;0.0;-0.4134459215367772;1.0;0.7815655012654803;3.2927571428571425;-0.28645272018110607;0.8995;-0.12060545094370245;-13.4653;-0.08377536080505932;0.547;-0.4765520589240628;0.0753;-0.7082621205116371;0.1472;2.1247998698379833;-7.6623;-1.4718676320199329;2.0;-0.11804426140020774;0;0;0;0;0;0;0;1;0;0;0;0;0
75;LLMs.txt;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.068;-0.7875437379327883;0.0277;3.4170191076963103;1.0;0.7815655012654803;3.4762999999999997;0.3415266975965857;0.786;0.35243448070674366;-10.7377;0.07556779962252974;0.4138;-0.5847291872064215;0.046;-0.859757975824481;0.1615;2.5072980840112082;-3.8844;-1.0609874635490941;1.0;-0.5824806996961067;0;0;0;0;0;0;0;0;1;0;0;0;0
75;More Quotes;Business Continuity;Business Decision Maker (BDM);No-Funnel;0.0844;-0.6965004940781782;0.0263;3.223421597193555;1.0;0.7815655012654803;3.156228571428571;-0.7535759530345769;0.7516;0.20053619297930514;-12.4679;-0.025508434492375193;0.4389;-0.5643444580781392;0.0595;-0.789956131226413;0.136;1.8252208489470667;0.0;-0.638524474478942;1.0;-0.5824806996961067;0;0;0;0;0;0;0;0;0;1;0;0;0
