Prompt_ID;Metric;Method;Source_0;Source_1;Source_2;Source_3;Source_4
93;diversity_detailed;llms_txt;3.0125;3.6871;3.8801;2.9746;3.6106
93;uniqueness_detailed;llms_txt;2.6816;3.0214;3.0419;2.9693;3.0423
93;follow_detailed;llms_txt;3.0;3.6389;3.8069;3.0;3.7618
93;influence_detailed;llms_txt;2.7898;3.4361;3.6495;2.3343;3.2545
93;relevance_detailed;llms_txt;3.3061;3.9258;3.8691;3.1384;3.6401
93;subjcount_detailed;llms_txt;3.0001;3.4136;3.371;2.7778;3.4369
93;subjpos_detailed;inverted_pyramid_mine;2.9191;3.7724;3.3569;1.6755;3.8924
93;diversity_detailed;inverted_pyramid_mine;3.0535;3.9438;3.8811;3.1033;3.9553
93;uniqueness_detailed;inverted_pyramid_mine;2.6246;3.1327;3.0998;2.6372;3.3154
93;follow_detailed;inverted_pyramid_mine;2.9951;3.6979;3.6684;2.5511;3.8885
93;influence_detailed;inverted_pyramid_mine;2.6287;3.7637;3.5092;1.9641;3.7585
93;relevance_detailed;inverted_pyramid_mine;3.1126;3.8263;3.7047;2.8132;3.957
93;subjcount_detailed;inverted_pyramid_mine;3.0164;3.6367;3.4706;2.946;3.7136
93;subjpos_detailed;autogeo_api_mine;3.0427;3.8227;3.9098;1.4747;3.8213
93;diversity_detailed;autogeo_api_mine;3.2262;3.9393;3.9731;2.9826;3.839
93;uniqueness_detailed;autogeo_api_mine;2.3182;3.2262;3.1209;1.7967;3.2433
93;follow_detailed;autogeo_api_mine;3.0835;3.623;3.842;3.0;3.8588
93;influence_detailed;autogeo_api_mine;3.0247;3.8576;3.9468;1.4273;3.5369
93;relevance_detailed;autogeo_api_mine;3.5517;3.8929;3.9941;3.0;3.9323
93;subjcount_detailed;autogeo_api_mine;3.0142;3.6847;3.7942;2.1777;3.7825
94;subjpos_detailed;Baseline;2.9408;3.9368;3.0199;3.531;3.0835
94;diversity_detailed;Baseline;2.9931;3.9632;3.4767;3.8796;3.2131
94;uniqueness_detailed;Baseline;2.5526;3.7025;3.0104;3.4865;2.9823
94;follow_detailed;Baseline;3.0324;3.9489;3.1278;3.7865;3.2936
94;influence_detailed;Baseline;2.9218;3.9704;2.9952;3.3553;3.0275
94;relevance_detailed;Baseline;3.175;4.0185;3.4827;3.7544;3.5107
94;subjcount_detailed;Baseline;2.9957;3.7262;3.0258;3.2051;3.0405
94;subjpos_detailed;fluent_gpt;3.0489;3.9324;3.0456;3.6372;3.5099
94;diversity_detailed;fluent_gpt;3.1751;3.9514;3.4299;3.8791;3.5053
94;uniqueness_detailed;fluent_gpt;2.7434;3.7429;3.0203;3.9037;3.2585
94;follow_detailed;fluent_gpt;3.1569;3.9621;3.2682;3.9425;3.663
94;influence_detailed;fluent_gpt;2.7237;3.9555;3.0672;3.7985;3.379
94;relevance_detailed;fluent_gpt;3.0;4.0091;3.5723;3.9246;3.6058
94;subjcount_detailed;fluent_gpt;3.0429;3.882;3.1103;3.4445;3.2512
94;subjpos_detailed;authoritative;3.0447;3.5844;3.218;3.4522;3.5775
94;diversity_detailed;authoritative;3.0455;3.3019;3.092;3.0744;3.8022
94;uniqueness_detailed;authoritative;2.8329;3.0783;2.9783;3.0699;3.3383
94;follow_detailed;authoritative;3.1595;3.5669;3.2651;3.2111;3.6237
94;influence_detailed;authoritative;3.0121;3.7924;3.3042;3.4105;3.5617
94;relevance_detailed;authoritative;3.1701;3.6145;3.0696;3.4216;3.5032
94;subjcount_detailed;authoritative;3.0384;3.3307;3.1768;3.1387;3.4658
94;subjpos_detailed;more_quotes;3.0592;4.0177;3.0353;3.1357;3.532
94;diversity_detailed;more_quotes;3.4677;3.9871;3.804;3.638;3.7333
94;uniqueness_detailed;more_quotes;2.8214;3.8698;3.1133;3.2544;3.2122
94;follow_detailed;more_quotes;3.199;3.9539;3.1549;3.3025;3.6249
94;influence_detailed;more_quotes;3.022;4.0018;3.0023;3.2656;3.4232
94;relevance_detailed;more_quotes;3.6458;3.9667;3.2667;3.322;3.3942
94;subjcount_detailed;more_quotes;3.3289;3.8439;3.0814;3.0591;3.2981
94;subjpos_detailed;citing_credible;2.9464;3.8101;3.8455;3.7573;3.0054
94;diversity_detailed;citing_credible;2.9818;3.7184;3.7162;3.9376;3.4571
94;uniqueness_detailed;citing_credible;2.8596;3.2871;3.0576;3.7288;3.1726
94;follow_detailed;citing_credible;3.0394;3.9113;3.9251;3.8233;3.21
94;influence_detailed;citing_credible;3.0;3.9158;3.9157;3.6671;2.8492
94;relevance_detailed;citing_credible;3.0;3.8459;3.5211;3.7877;3.4672
94;subjcount_detailed;citing_credible;2.9783;3.6115;3.5875;3.5581;3.0404
94;subjpos_detailed;simple_language;3.0573;3.6943;3.0668;3.0449;3.0179
94;diversity_detailed;simple_language;3.2886;3.7381;3.3139;3.1625;3.4016
94;uniqueness_detailed;simple_language;2.932;3.3096;2.7324;3.0489;2.905
94;follow_detailed;simple_language;3.2233;3.6379;3.2213;3.4299;3.1662
94;influence_detailed;simple_language;2.701;3.8299;2.8441;3.2336;2.702
94;relevance_detailed;simple_language;3.0;3.787;3.0;3.2103;3.2406
94;subjcount_detailed;simple_language;3.0468;3.371;3.0586;3.0898;3.0458
94;subjpos_detailed;technical_terms;3.0275;4.015;3.0074;3.5868;3.2447
94;diversity_detailed;technical_terms;3.4412;4.0053;3.6976;3.7992;3.4455
94;uniqueness_detailed;technical_terms;2.8904;3.6707;2.8741;3.5652;3.1441
94;follow_detailed;technical_terms;3.2791;3.9957;3.2196;3.3542;3.2845
94;influence_detailed;technical_terms;3.1829;4.0008;3.0012;3.6898;3.1904
94;relevance_detailed;technical_terms;3.6342;3.9782;3.5596;3.7478;3.4185
94;subjcount_detailed;technical_terms;3.2186;3.9396;3.0463;3.2352;3.0941
94;subjpos_detailed;stats_optimization;3.0342;4.2749;3.4655;3.2693;3.0249
94;diversity_detailed;stats_optimization;2.9392;3.9755;3.2988;3.3828;3.1246
94;uniqueness_detailed;stats_optimization;1.7027;3.8982;3.1345;3.3026;3.5218
94;follow_detailed;stats_optimization;3.0982;4.0024;3.4718;3.6666;3.1002
94;influence_detailed;stats_optimization;2.7705;4.1266;3.5349;3.4902;2.7147
94;relevance_detailed;stats_optimization;3.0;4.1061;3.5681;3.6432;3.2554
94;subjcount_detailed;stats_optimization;2.9928;3.981;3.3036;3.4304;3.0526
94;subjpos_detailed;llms_txt;3.0;4.0643;3.19;3.1858;3.2492
94;diversity_detailed;llms_txt;2.718;4.0027;3.3618;3.2655;3.024
94;uniqueness_detailed;llms_txt;1.6513;3.6904;2.7498;3.2285;2.3056
94;follow_detailed;llms_txt;3.3248;4.0502;3.408;3.7077;3.2416
94;influence_detailed;llms_txt;2.1629;4.1975;2.7384;3.3323;2.2721
94;relevance_detailed;llms_txt;3.0;3.9736;3.6259;3.6737;3.4188
94;subjcount_detailed;llms_txt;3.1668;3.8951;3.1221;3.2491;3.141
94;subjpos_detailed;inverted_pyramid_mine;3.0;4.0744;3.0566;3.065;3.458
94;diversity_detailed;inverted_pyramid_mine;2.8979;3.9821;3.3551;3.3994;3.7446
94;uniqueness_detailed;inverted_pyramid_mine;2.7976;3.6968;2.9296;3.0705;3.2586
94;follow_detailed;inverted_pyramid_mine;3.1686;3.9953;3.2322;3.1567;3.6275
94;influence_detailed;inverted_pyramid_mine;2.3141;4.0554;2.9827;3.0647;3.2837
94;relevance_detailed;inverted_pyramid_mine;3.0;4.246;3.0;3.6664;3.8579
94;subjcount_detailed;inverted_pyramid_mine;3.0406;3.9377;3.075;3.0828;3.2962
94;subjpos_detailed;autogeo_api_mine;3.0417;3.7879;3.391;3.3949;3.4994
94;diversity_detailed;autogeo_api_mine;3.1102;3.9811;3.663;3.7079;3.6008
94;uniqueness_detailed;autogeo_api_mine;1.7483;3.5059;3.0457;3.4018;3.3063
94;follow_detailed;autogeo_api_mine;3.102;3.9574;3.6398;3.8858;3.8874
94;influence_detailed;autogeo_api_mine;3.0002;3.9388;3.4484;3.5927;3.5063
94;relevance_detailed;autogeo_api_mine;3.483;3.9072;3.6677;3.6375;3.444
94;subjcount_detailed;autogeo_api_mine;3.0712;3.6233;3.3199;3.3631;3.5215
95;subjpos_detailed;Baseline;3.8427;2.9926;3.2089;3.5386;3.5045
95;diversity_detailed;Baseline;3.799;3.2699;3.2829;3.4498;3.5838
95;uniqueness_detailed;Baseline;3.1013;2.895;3.0261;3.4116;3.3398
95;follow_detailed;Baseline;3.9084;3.4754;3.229;3.8997;3.7323
95;influence_detailed;Baseline;3.7179;3.0149;3.1647;3.4435;3.4581
95;relevance_detailed;Baseline;3.9899;3.7796;3.2991;3.6863;3.8759
95;subjcount_detailed;Baseline;3.7696;3.1279;3.1419;3.4091;3.5014
95;subjpos_detailed;fluent_gpt;3.6109;3.0214;3.1921;3.2801;2.9922
95;diversity_detailed;fluent_gpt;3.3913;3.1222;3.1209;3.0463;3.0201
95;uniqueness_detailed;fluent_gpt;3.0451;3.0184;3.0645;3.036;3.0493
95;follow_detailed;fluent_gpt;3.8186;3.0767;3.349;3.2722;3.0019
95;influence_detailed;fluent_gpt;3.587;3.0077;3.1957;3.1701;2.9456
95;relevance_detailed;fluent_gpt;3.5777;3.2952;3.121;3.1997;3.0951
95;subjcount_detailed;fluent_gpt;3.4868;3.0429;3.0971;3.0189;2.9995
95;subjpos_detailed;authoritative;3.6217;3.2792;3.5357;3.1384;2.6066
95;diversity_detailed;authoritative;3.5611;3.3652;3.4801;3.0907;3.021
95;uniqueness_detailed;authoritative;2.9884;2.9669;3.0376;2.997;2.5711
95;follow_detailed;authoritative;3.7772;3.6766;3.6751;3.1777;3.0
95;influence_detailed;authoritative;3.3218;3.2309;3.3196;3.0823;2.7094
95;relevance_detailed;authoritative;3.5401;3.5769;3.3911;3.1536;3.1231
95;subjcount_detailed;authoritative;3.3414;3.1161;3.1438;3.0166;2.9894
95;subjpos_detailed;more_quotes;3.7586;2.8173;3.8534;3.1745;2.2111
95;diversity_detailed;more_quotes;3.3458;3.4523;3.8436;2.9829;3.0012
95;uniqueness_detailed;more_quotes;3.0115;2.9415;3.1517;2.9685;2.5547
95;follow_detailed;more_quotes;3.5427;3.135;3.6286;3.2048;2.7835
95;influence_detailed;more_quotes;3.7369;3.0592;3.8041;3.0683;2.5484
95;relevance_detailed;more_quotes;3.6904;3.6347;3.8301;2.8288;2.7047
95;subjcount_detailed;more_quotes;3.6474;3.0338;3.6005;3.0187;2.9477
95;subjpos_detailed;citing_credible;3.6807;2.4843;3.7852;3.5406;3.591
95;diversity_detailed;citing_credible;3.2236;3.1904;3.8206;3.5956;3.3485
95;uniqueness_detailed;citing_credible;3.152;2.6765;3.1381;3.3794;3.2627
95;follow_detailed;citing_credible;3.5956;3.1395;3.7737;3.6605;3.6258
95;influence_detailed;citing_credible;3.7375;2.9942;3.7291;3.6361;3.412
95;relevance_detailed;citing_credible;3.7335;3.6281;3.7502;3.8121;3.5335
95;subjcount_detailed;citing_credible;3.6172;3.0344;3.4663;3.2775;3.2585
95;subjpos_detailed;simple_language;3.887;2.8906;3.6259;3.1442;3.1454
95;diversity_detailed;simple_language;3.8034;3.0813;3.6988;3.0594;3.1698
95;uniqueness_detailed;simple_language;3.3958;2.9416;3.4556;2.9943;3.2336
95;follow_detailed;simple_language;3.9711;3.1865;3.8392;3.2254;3.3506
95;influence_detailed;simple_language;3.7972;3.0;3.7036;3.2123;3.093
95;relevance_detailed;simple_language;3.9114;3.2088;3.7692;3.2395;3.1885
95;subjcount_detailed;simple_language;3.6854;3.052;3.4479;3.044;3.0726
95;subjpos_detailed;technical_terms;3.725;3.0364;3.4971;3.1248;3.5832
95;diversity_detailed;technical_terms;3.6536;3.3212;3.4917;3.5722;3.5912
95;uniqueness_detailed;technical_terms;3.0461;3.0037;3.1944;3.4037;3.1941
95;follow_detailed;technical_terms;3.8553;3.2344;3.6605;3.3607;3.4607
95;influence_detailed;technical_terms;3.7492;3.0637;3.6997;3.2856;3.5626
95;relevance_detailed;technical_terms;3.3804;3.8213;3.4478;3.7541;3.5935
95;subjcount_detailed;technical_terms;3.7727;3.1809;3.4168;3.1913;3.3515
95;subjpos_detailed;stats_optimization;3.6278;3.2823;3.5262;3.1149;3.6938
95;diversity_detailed;stats_optimization;3.6788;3.4663;3.6682;3.1317;3.6135
95;uniqueness_detailed;stats_optimization;3.0827;3.1529;3.6048;3.0968;3.418
95;follow_detailed;stats_optimization;3.8025;3.6213;3.8111;3.4184;3.7504
95;influence_detailed;stats_optimization;3.6951;3.181;3.5;3.2264;3.5967
95;relevance_detailed;stats_optimization;3.6464;3.6031;3.5783;3.1165;3.6775
95;subjcount_detailed;stats_optimization;3.5662;3.2299;3.3338;3.0703;3.5981
95;subjpos_detailed;llms_txt;3.7698;3.0267;3.6222;3.0186;3.0642
95;diversity_detailed;llms_txt;3.8586;3.5105;3.7989;3.2182;3.1446
95;uniqueness_detailed;llms_txt;3.2244;2.9883;3.4547;3.0258;2.9838
95;follow_detailed;llms_txt;3.9415;3.193;3.8278;3.0844;3.1166
95;influence_detailed;llms_txt;3.7278;3.0519;3.6827;3.0105;3.0334
95;relevance_detailed;llms_txt;3.6863;3.6734;3.7202;3.1977;3.1554
95;subjcount_detailed;llms_txt;3.7321;3.1041;3.5737;3.0167;3.031
95;subjpos_detailed;inverted_pyramid_mine;3.6723;3.1652;3.3986;3.0284;2.9711
95;diversity_detailed;inverted_pyramid_mine;3.6732;3.5372;3.4804;3.3085;3.122
95;uniqueness_detailed;inverted_pyramid_mine;3.2726;3.0026;3.2015;3.1807;3.2916
95;follow_detailed;inverted_pyramid_mine;3.891;3.4479;3.4657;3.086;3.0687
95;influence_detailed;inverted_pyramid_mine;3.7826;3.1052;3.2552;2.9519;2.8242
95;relevance_detailed;inverted_pyramid_mine;3.7709;3.7329;3.4228;3.3607;3.4678
95;subjcount_detailed;inverted_pyramid_mine;3.8324;3.5289;3.4144;3.0774;3.0837
95;subjpos_detailed;autogeo_api_mine;3.4917;3.0659;3.3659;3.0516;2.9687
95;diversity_detailed;autogeo_api_mine;3.1666;3.4985;3.4252;3.0703;3.1823
95;uniqueness_detailed;autogeo_api_mine;2.945;2.974;3.0665;3.0008;2.9837
95;follow_detailed;autogeo_api_mine;3.4796;3.2113;3.39;3.0888;3.0214
95;influence_detailed;autogeo_api_mine;3.4242;3.0941;3.3117;3.0965;2.9714
95;relevance_detailed;autogeo_api_mine;3.3157;3.5155;3.3072;3.1008;3.2255
95;subjcount_detailed;autogeo_api_mine;3.3124;3.1784;3.1957;3.0179;3.019
96;subjpos_detailed;Baseline;3.9199;3.0421;3.6072;3.2733;2.5399
96;diversity_detailed;Baseline;3.9006;3.2913;3.7212;3.3817;3.0417
96;uniqueness_detailed;Baseline;3.2997;3.0532;3.0832;3.6057;3.0588
96;follow_detailed;Baseline;3.9618;3.3097;3.6898;3.2855;3.066
96;influence_detailed;Baseline;3.9285;3.0707;3.3898;3.3881;2.6767
96;relevance_detailed;Baseline;3.8601;3.491;3.6719;3.3547;3.4147
96;subjcount_detailed;Baseline;3.8438;3.0891;3.4843;3.0947;3.0456
96;subjpos_detailed;fluent_gpt;3.6706;3.1193;3.7939;2.9596;2.9455
96;diversity_detailed;fluent_gpt;3.8825;3.3265;3.8764;3.157;3.2173
96;uniqueness_detailed;fluent_gpt;3.141;3.0592;3.3252;2.7477;2.702
96;follow_detailed;fluent_gpt;3.835;3.1694;3.9095;3.02;3.0081
96;influence_detailed;fluent_gpt;3.8353;3.2285;3.7381;3.0051;3.0199
96;relevance_detailed;fluent_gpt;3.7199;3.767;3.8367;3.376;3.5595
96;subjcount_detailed;fluent_gpt;3.7326;3.1341;3.6868;3.038;3.0411
96;subjpos_detailed;authoritative;3.8483;3.6628;3.7846;3.0872;3.7342
96;diversity_detailed;authoritative;3.9042;3.5549;3.9322;3.0793;3.5015
96;uniqueness_detailed;authoritative;3.327;3.6173;3.4781;3.136;3.5162
96;follow_detailed;authoritative;3.844;3.5037;3.8691;3.0869;3.6757
96;influence_detailed;authoritative;3.8193;3.8067;3.8509;3.1085;3.561
96;relevance_detailed;authoritative;3.7722;3.8884;3.9123;3.1665;3.6614
96;subjcount_detailed;authoritative;3.7696;3.5108;3.7173;3.0056;3.4148
96;subjpos_detailed;more_quotes;3.8922;3.6211;3.8823;2.8084;3.2879
96;diversity_detailed;more_quotes;3.8986;3.5644;3.9392;3.2362;3.1197
96;uniqueness_detailed;more_quotes;2.9983;3.1108;3.2496;2.4265;3.027
96;follow_detailed;more_quotes;3.8712;3.4122;3.8569;2.9602;3.1771
96;influence_detailed;more_quotes;3.7535;3.458;3.81;2.8657;3.1174
96;relevance_detailed;more_quotes;3.9438;3.8403;3.8827;3.1966;3.4826
96;subjcount_detailed;more_quotes;3.8412;3.5056;3.8499;2.9983;3.1679
96;subjpos_detailed;citing_credible;3.7411;3.1877;3.8651;3.2213;3.454
96;diversity_detailed;citing_credible;3.7313;3.1388;3.936;3.2916;3.2677
96;uniqueness_detailed;citing_credible;3.1728;3.026;3.4754;3.4965;3.2045
96;follow_detailed;citing_credible;3.8217;3.2166;3.926;3.3999;3.4171
96;influence_detailed;citing_credible;3.8175;3.2481;3.894;3.5919;3.5443
96;relevance_detailed;citing_credible;3.7688;3.7931;3.8574;3.458;3.7947
96;subjcount_detailed;citing_credible;3.6579;3.0913;3.7894;3.0872;3.1733
96;subjpos_detailed;simple_language;3.4384;3.2393;3.3671;3.0343;3.291
96;diversity_detailed;simple_language;3.189;3.191;3.5043;3.1481;3.1246
96;uniqueness_detailed;simple_language;3.0041;3.0489;3.0888;2.9726;3.0908
96;follow_detailed;simple_language;3.6274;3.0822;3.4866;3.0379;3.065
96;influence_detailed;simple_language;3.668;3.1608;3.3422;3.0162;3.245
96;relevance_detailed;simple_language;3.2545;3.5689;3.4772;3.3375;3.1877
96;subjcount_detailed;simple_language;3.3747;3.0727;3.1623;3.0342;3.2088
96;subjpos_detailed;technical_terms;4.0325;3.4461;3.4033;3.0087;3.4357
96;diversity_detailed;technical_terms;3.9435;3.3643;3.2703;3.338;3.6473
96;uniqueness_detailed;technical_terms;3.0915;3.0242;3.0103;2.9185;3.0877
96;follow_detailed;technical_terms;3.9899;3.1536;3.2373;3.0562;3.5674
96;influence_detailed;technical_terms;3.9559;3.3006;3.2819;3.085;3.2062
96;relevance_detailed;technical_terms;3.9478;3.2927;3.4531;3.5838;3.4523
96;subjcount_detailed;technical_terms;3.9495;3.1833;3.1019;3.0175;3.3853
96;subjpos_detailed;stats_optimization;4.411;3.3514;3.7539;2.6206;2.8106
96;diversity_detailed;stats_optimization;3.9845;3.7767;3.9619;3.1252;3.1171
96;uniqueness_detailed;stats_optimization;3.225;3.2892;3.3599;2.6317;2.9394
96;follow_detailed;stats_optimization;4.0425;3.3522;3.7014;3.0;3.029
96;influence_detailed;stats_optimization;4.0295;3.461;3.7298;2.2335;2.9334
96;relevance_detailed;stats_optimization;4.1187;3.7367;3.7809;3.0;3.3167
96;subjcount_detailed;stats_optimization;3.9657;3.473;3.6448;2.9822;2.9583
96;subjpos_detailed;llms_txt;4.0029;3.189;3.6462;3.1463;3.131
96;diversity_detailed;llms_txt;3.8347;3.6333;3.9608;3.2829;3.1852
96;uniqueness_detailed;llms_txt;3.1553;2.8375;3.4274;2.7462;2.8118
96;follow_detailed;llms_txt;3.9962;3.2223;3.2795;3.077;2.8974
96;influence_detailed;llms_txt;3.9206;3.1701;3.7081;3.1152;3.1052
96;relevance_detailed;llms_txt;3.8368;3.6864;3.6454;3.231;3.3154
96;subjcount_detailed;llms_txt;3.8677;3.0775;3.5773;3.0374;3.0939
96;subjpos_detailed;inverted_pyramid_mine;4.0388;3.2963;3.7857;2.9932;3.4224
96;diversity_detailed;inverted_pyramid_mine;3.9495;3.2568;3.9008;3.2707;3.3426
96;uniqueness_detailed;inverted_pyramid_mine;3.0522;3.1414;3.5861;2.8996;3.2509
96;follow_detailed;inverted_pyramid_mine;3.98;3.1119;3.6948;3.0347;3.4643
96;influence_detailed;inverted_pyramid_mine;3.9762;3.1194;3.6834;2.9822;3.3018
96;relevance_detailed;inverted_pyramid_mine;4.0074;3.4538;3.7359;3.2629;3.8283
96;subjcount_detailed;inverted_pyramid_mine;3.954;3.1627;3.644;3.0133;3.4605
96;subjpos_detailed;autogeo_api_mine;3.957;3.0344;3.8277;2.8058;3.0918
96;diversity_detailed;autogeo_api_mine;3.9667;3.0358;3.7916;3.0678;3.0243
96;uniqueness_detailed;autogeo_api_mine;3.4644;2.9222;3.2764;3.0072;2.9755
96;follow_detailed;autogeo_api_mine;3.959;3.0252;3.8154;3.0486;3.0346
96;influence_detailed;autogeo_api_mine;3.9662;3.028;3.699;2.9112;3.0147
96;relevance_detailed;autogeo_api_mine;4.0407;3.563;3.8997;3.3754;3.0777
96;subjcount_detailed;autogeo_api_mine;3.9141;3.0213;3.5912;2.9832;3.0191
97;subjpos_detailed;Baseline;3.9589;3.2207;3.0141;3.7003;3.7749
97;diversity_detailed;Baseline;3.9049;3.4565;3.2921;3.7483;3.8438
97;uniqueness_detailed;Baseline;3.0345;2.9624;2.961;3.5028;3.3771
97;follow_detailed;Baseline;3.8563;3.2912;3.0128;3.4018;3.5237
97;influence_detailed;Baseline;3.943;3.319;3.0477;3.8991;3.7957
97;relevance_detailed;Baseline;3.9708;3.8447;3.5715;3.8423;3.9158
97;subjcount_detailed;Baseline;3.8761;3.1995;3.0452;3.4324;3.4415
97;subjpos_detailed;fluent_gpt;3.857;3.1422;3.1459;3.0501;3.7718
97;diversity_detailed;fluent_gpt;3.7389;3.2647;3.0891;3.1538;3.5884
97;uniqueness_detailed;fluent_gpt;3.0108;2.8093;3.0135;3.0214;3.5581
97;follow_detailed;fluent_gpt;3.926;3.455;3.2675;3.0949;3.7185
97;influence_detailed;fluent_gpt;3.853;3.1698;3.3068;3.1804;3.4899
97;relevance_detailed;fluent_gpt;3.7389;3.7129;3.2425;3.3345;3.6423
97;subjcount_detailed;fluent_gpt;3.8436;3.2832;3.0663;3.0265;3.3715
97;subjpos_detailed;authoritative;3.9613;3.0213;3.6765;3.1966;3.4329
97;diversity_detailed;authoritative;3.9621;3.3887;3.8074;3.3099;3.4235
97;uniqueness_detailed;authoritative;2.9855;2.9408;3.1057;3.1606;3.1271
97;follow_detailed;authoritative;3.9472;3.1115;3.6926;3.3753;3.3152
97;influence_detailed;authoritative;3.8941;2.9987;3.586;3.0535;3.1711
97;relevance_detailed;authoritative;3.8314;3.853;3.7942;3.4874;3.7403
97;subjcount_detailed;authoritative;3.9222;3.074;3.5445;3.0902;3.2244
97;subjpos_detailed;more_quotes;3.8054;3.3534;3.5693;3.3063;3.6369
97;diversity_detailed;more_quotes;3.4773;3.5846;3.9388;3.5648;3.5305
97;uniqueness_detailed;more_quotes;3.1005;3.6702;3.5288;3.3673;3.2994
97;follow_detailed;more_quotes;3.7226;3.3938;3.9385;3.4496;3.6506
97;influence_detailed;more_quotes;3.7343;3.2777;3.5525;3.3041;3.4006
97;relevance_detailed;more_quotes;3.3234;3.4727;3.6168;3.4317;3.2442
97;subjcount_detailed;more_quotes;3.5501;3.1727;3.4287;3.0965;3.4111
97;subjpos_detailed;citing_credible;3.9995;3.307;3.1199;3.6399;3.7486
97;diversity_detailed;citing_credible;3.9424;3.7386;3.3442;3.5105;3.8776
97;uniqueness_detailed;citing_credible;3.0562;3.1928;2.9866;3.2609;3.4699
97;follow_detailed;citing_credible;3.8016;3.1601;3.0566;3.3434;3.7067
97;influence_detailed;citing_credible;3.9236;3.6592;3.1047;3.5113;3.5122
97;relevance_detailed;citing_credible;4.0038;3.6232;3.3613;3.9562;3.9619
97;subjcount_detailed;citing_credible;3.9122;3.1131;3.036;3.2916;3.4627
97;subjpos_detailed;simple_language;3.8133;3.4289;3.3313;3.2729;3.6407
97;diversity_detailed;simple_language;3.748;3.369;3.6818;3.2873;3.7199
97;uniqueness_detailed;simple_language;3.0055;3.2327;3.0314;3.1568;3.2051
97;follow_detailed;simple_language;3.907;3.4093;3.6835;3.3308;3.7974
97;influence_detailed;simple_language;3.82;3.2575;3.48;3.3051;3.5281
97;relevance_detailed;simple_language;3.4751;3.2111;3.695;3.3648;3.7638
97;subjcount_detailed;simple_language;3.6385;3.094;3.3422;3.0667;3.4602
97;subjpos_detailed;technical_terms;3.095;3.0485;3.7662;3.6649;3.5187
97;diversity_detailed;technical_terms;3.2175;3.3721;3.8514;3.6582;3.4811
97;uniqueness_detailed;technical_terms;2.8842;2.8886;3.0697;3.3414;3.2001
97;follow_detailed;technical_terms;3.1673;3.188;3.7964;3.6562;3.5463
97;influence_detailed;technical_terms;3.0688;3.1259;3.9235;3.6387;3.3291
97;relevance_detailed;technical_terms;3.4292;3.6582;3.7515;3.7508;3.5308
97;subjcount_detailed;technical_terms;3.1208;3.0868;3.4067;3.4115;3.3266
97;subjpos_detailed;stats_optimization;3.0506;3.29;3.8526;3.1202;3.1774
97;diversity_detailed;stats_optimization;2.9841;3.259;3.6874;3.0859;2.9783
97;uniqueness_detailed;stats_optimization;2.4479;3.0233;3.0909;3.0571;2.9988
97;follow_detailed;stats_optimization;3.2926;3.4283;3.9492;3.4925;3.3804
97;influence_detailed;stats_optimization;2.9899;3.2694;3.7954;3.1896;3.0781
97;relevance_detailed;stats_optimization;3.0922;3.6611;3.63;3.1109;3.3671
97;subjcount_detailed;stats_optimization;3.0416;3.1727;3.4304;3.0491;3.0339
97;subjpos_detailed;llms_txt;3.8136;3.2803;3.6373;3.3408;3.5879
97;diversity_detailed;llms_txt;3.5287;3.5655;3.8436;3.3996;3.4587
97;uniqueness_detailed;llms_txt;2.9714;2.9177;3.0851;3.0529;3.0799
97;follow_detailed;llms_txt;3.7718;3.4504;3.5957;3.2674;3.4681
97;influence_detailed;llms_txt;3.8626;3.2563;3.5303;3.4935;3.4959
97;relevance_detailed;llms_txt;3.5996;3.7511;3.8782;3.1645;3.7608
97;subjcount_detailed;llms_txt;3.5995;3.217;3.3313;3.0774;3.2541
97;subjpos_detailed;inverted_pyramid_mine;3.9492;3.1872;3.3764;3.2897;3.2074
97;diversity_detailed;inverted_pyramid_mine;3.8248;3.4478;3.779;3.7298;3.5968
97;uniqueness_detailed;inverted_pyramid_mine;3.1097;3.1231;3.1218;3.4325;3.1234
97;follow_detailed;inverted_pyramid_mine;3.9513;3.3933;3.8046;3.8373;3.4117
97;influence_detailed;inverted_pyramid_mine;3.939;3.2518;3.534;3.543;3.3272
97;relevance_detailed;inverted_pyramid_mine;3.5534;3.446;3.5477;3.6396;3.2179
97;subjcount_detailed;inverted_pyramid_mine;3.8064;3.1291;3.316;3.2844;3.1636
97;subjpos_detailed;autogeo_api_mine;3.9423;3.6316;3.7237;3.5277;3.7311
97;diversity_detailed;autogeo_api_mine;3.9446;3.5532;3.8996;3.523;3.5805
97;uniqueness_detailed;autogeo_api_mine;3.3247;3.157;3.334;3.4575;3.5151
97;follow_detailed;autogeo_api_mine;3.9565;3.6655;3.7049;3.3608;3.6998
97;influence_detailed;autogeo_api_mine;3.9349;3.4275;3.8374;3.5104;3.5834
97;relevance_detailed;autogeo_api_mine;4.0065;3.5277;3.9389;3.3416;3.8467
97;subjcount_detailed;autogeo_api_mine;3.8846;3.2109;3.5127;3.1975;3.321
98;subjpos_detailed;Baseline;3.8842;3.6549;3.0431;3.7348;3.0171
98;diversity_detailed;Baseline;3.224;3.3234;3.2721;3.8385;3.0708
98;uniqueness_detailed;Baseline;3.0288;3.057;2.9554;3.3576;2.9726
98;follow_detailed;Baseline;3.7202;3.6651;3.1762;3.7531;3.0559
98;influence_detailed;Baseline;3.7196;3.6512;3.1696;3.7827;3.0679
98;relevance_detailed;Baseline;3.7456;3.7235;3.4243;3.7809;3.1952
